address,property_type,area_name,municipality,is_savedalen,sale_type,sold_date,year,month,final_price_sek,asking_price_sek,price_change_sek,price_change_percent,living_area_m2,extra_area_m2,rooms,plot_area_m2,price_per_m2,bid_change_percent,source_url,source_text
Kullagårdsvägen 5,Villa,Sävedalen,Partille,yes,Lagfart,2023-01-23,2023,1,7300000,,,,150.0,89.0,7.0,525.0,48700.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=26,Lagfart Kullagårdsvägen 5 Villa · Sävedalen · Partille 7 300 000 kr 150 + 89 m² 7 rum 525 m² tomt 48 700 kr/m² Eldstad Uteplats 2023-01-23
Brattåskärrsvägen 29,Villa,Partille kommun,Partille,no,Lagfart,2023-06-19,2023,6,6250000,,,,104.0,72.0,,710.0,60100.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=26,Lagfart Brattåskärrsvägen 29 Villa · Partille kommun · Partille 6 250 000 kr 104 + 72 m² 710 m² tomt 60 100 kr/m² 2023-06-19
Lindbackevägen 26,Villa,Partille kommun,Partille,no,Lagfart,2023-06-19,2023,6,9250000,9391000.0,-141000.0,-1.5,186.0,45.0,,1179.0,49700.0,-1.5,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=26,"Lagfart Lindbackevägen 26 Villa · Partille kommun · Partille 9 250 000 kr 186 + 45 m² 1 179 m² tomt 49 700 kr/m² 2023-06-19 -1,5%"
Storegården 76,Parhus,Öjersjö,Partille,no,Lagfart,2023-03-10,2023,3,4500000,4403000.0,97000.0,2.2,113.0,,5.0,207.0,39800.0,2.2,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=26,"Lagfart Storegården 76 Parhus · Öjersjö · Partille 4 500 000 kr 113 m² 5 rum 207 m² tomt 39 800 kr/m² Balkong 2023-03-10 +2,2%"
Kullegärdet 58,Radhus,Sävedalen,Partille,yes,Lagfart,2023-05-23,2023,5,4600000,4501000.0,99000.0,2.2,132.0,,5.0,283.0,34800.0,2.2,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=26,"Lagfart Kullegärdet 58 Radhus · Sävedalen · Partille 4 600 000 kr 132 m² 5 rum 283 m² tomt 34 800 kr/m² Eldstad 2023-05-23 +2,2%"
Mellbyvägen 14C,Radhus,Mellby,Partille,no,Lagfart,2023-01-23,2023,1,5105000,5241000.0,-136000.0,-2.6,103.0,18.0,4.0,280.0,49600.0,-2.6,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=26,"Lagfart Mellbyvägen 14C Radhus · Mellby · Partille 5 105 000 kr 103 + 18 m² 4 rum 280 m² tomt 49 600 kr/m² 2023-01-23 -2,6%"
Nygårdsvägen 10B,Radhus,Lexby,Partille,no,Lagfart,2023-04-14,2023,4,3500000,2402000.0,1098000.0,45.7,87.0,43.0,5.0,76.0,40200.0,45.7,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=26,"Lagfart Nygårdsvägen 10B Radhus · Lexby · Partille 3 500 000 kr 87 + 43 m² 5 rum 76 m² tomt 40 200 kr/m² Balkong Uteplats 2023-04-14 +45,7%"
Björkåsvägen 12,Villa,Jonsered,Partille,no,Slutpris,2023-06-08,2023,6,6100000,6510000.0,-410000.0,-6.3,164.0,9.0,6.0,1265.0,37200.0,-6.3,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=26,"Slutpris Björkåsvägen 12 Villa · Jonsered · Partille 6 100 000 kr 164 + 9 m² 6 rum 1 265 m² tomt 37 200 kr/m² Eldstad 2023-06-08 -6,3%"
Brattåskärrsvägen 62C,Radhus,Sävedalen,Partille,yes,Lagfart,2023-03-30,2023,3,4310000,4736000.0,-426000.0,-9.0,105.0,6.0,5.0,149.0,41000.0,-9.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=26,Lagfart Brattåskärrsvägen 62C Radhus · Sävedalen · Partille 4 310 000 kr 105 + 6 m² 5 rum 149 m² tomt 41 000 kr/m² Uteplats 2023-03-30 -9%
Nygårdsvägen 10E,Radhus,Lexby,Partille,no,Lagfart,2023-04-26,2023,4,3000000,,,,87.0,43.0,4.0,76.0,34500.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=26,Lagfart Nygårdsvägen 10E Radhus · Lexby · Partille 3 000 000 kr 87 + 43 m² 4 rum 76 m² tomt 34 500 kr/m² Balkong Uteplats 2023-04-26
Furulundsvägen 5A,Parhus,Furulund,Partille,no,Lagfart,2023-02-09,2023,2,5000000,5291000.0,-291000.0,-5.5,124.0,,4.0,737.0,40300.0,-5.5,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=26,"Lagfart Furulundsvägen 5A Parhus · Furulund · Partille 5 000 000 kr 124 m² 4 rum 737 m² tomt 40 300 kr/m² Uteplats 2023-02-09 -5,5%"
Truels väg 9,Villa,Furuskog,Partille,no,Lagfart,2023-03-29,2023,3,4700000,4677000.0,23000.0,0.5,108.0,22.0,5.0,465.0,43500.0,0.5,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=26,"Lagfart Truels väg 9 Villa · Furuskog · Partille 4 700 000 kr 108 + 22 m² 5 rum 465 m² tomt 43 500 kr/m² Balkong 2023-03-29 +0,5%"
Hultvägen 11,Villa,Sävedalen,Partille,yes,Lagfart,2023-02-10,2023,2,5000000,,,,93.0,2.0,3.0,468.0,53800.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=26,Lagfart Hultvägen 11 Villa · Sävedalen · Partille 5 000 000 kr 93 + 2 m² 3 rum 468 m² tomt 53 800 kr/m² Uteplats 2023-02-10
Kyrkvaktarvägen 11,Villa,Furuskog,Partille,no,Slutpris,2023-02-13,2023,2,6650000,6934000.0,-284000.0,-4.1,121.0,123.0,8.0,1282.0,53800.0,-4.1,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=26,"Gå till innehåll Gå till sök Sök bostad Värdera Hitta mäklare Mäklarmatchning Sök mäklare Mäklarbyråer Sälja bostad på Booli Skaffa kunskap Till salu 58 Slutpris 5 268 Nyproduktion 4 Partille kommun 0 sökförslag visas. Sökfilter 2 Visa karta Slutpriser för hus i Partille kommun Säljdatum +4,1% Lagfart Kyrkvaktarvägen 11 Villa · Furuskog · Partille 6 650 000 kr 121 + 123 m² 8 rum 1 282 m² tomt 55 000 kr/m² Uteplats 2023-02-13 -4,1% Slutpris Hossabergsvägen 65A Parhus · Öjersjö · Partille 4 700 000 kr 92 m² 4 rum 51 100 kr/m² Uteplats 2023-07-13 — Lagfart Knektevägen 53 Kedjehus · Södra Sävedalen · Partille 5 530 000 kr 163 + 2 m² 6 rum 205 m² tomt 33 900 kr/m² Uteplats 2023-05-19 -5,8% Lagfart Enetångsvägen 22 Villa · Kåhög · Partille 4 850 000 kr 90 + 90 m² 5 rum 692 m² tomt 53 900 kr/m² Uteplats 2023-05-15 +5,5% Slutpris Brasebacken 2 Radhus · Öjersjö · Partille 5 800 000 kr 130 + 10 m² 5 rum 352 m² tomt 44 600 kr/m² Uteplats 2023-07-11 +4,7% Slutpris Stensvägen 11 Villa · Sävedalen · Partille 8 900 000 kr 124 + 62 m² 5 rum 71 800 kr/m² Eldstad Uteplats 2023-07-10 -13,9% Lagfart Övre Furuskogsvägen 12 Villa · Furuskog · Partille 6 450 000 kr 214 + 7 m² 9 rum 826 m² tomt 30 100 kr/m² Eldstad Uteplats 2023-05-27 -6,7% Lagfart Jennyhillsvägen 4 Radhus · Mellby · Partille 4 195 000 kr 121 + 2 m² 6 rum 152 m² tomt 34 700 kr/m² Uteplats 2023-03-07 — Lagfart Lilla Trädgårdsvägen 4 Villa · Partille kommun · Partille 5 500 000 kr 126 m² 853 m² tomt 43 700 kr/m² 2023-07-04 -12,7% Lagfart Lilla Trädgårdsvägen 1 Villa · Sävedalen · Partille 7 420 000 kr 170 + 20 m² 6 rum 765 m² tomt 43 600 kr/m² 2023-02-20 +6,3% Lagfart Solbacken 11 Villa · Öjersjö · Partille 8 500 000 kr 145 m² 5 rum 1 023 m² tomt 58 600 kr/m² Uteplats 2023-05-22 +1,5% Lagfart Smedjegårdsvägen 21E Radhus · Lexby · Partille 3 650 000 kr 87 + 43 m² 5 rum 76 m² tomt 42 000 kr/m² Balkong Uteplats 2023-02-25 -14,9% Lagfart Korsängen 54 Radhus · Sävedalen · Partille 4 250 000 kr 101 + 38 m² 5 rum 134 m² tomt 42 100 kr/m² Uteplats 2023-04-04 — Lagfart Byamansvägen 1 Villa · Partille kommun · Partille 4 720 000 kr 105 + 105 m² 1 594 m² tomt 45 000 kr/m² 2023-06-28 -1,5% Lagfart Mittstenen 13 Villa · Öjersjö · Partille 8 400 000 kr 136 + 41 m² 7 rum 809 m² tomt 61 800 kr/m² Eldstad Uteplats 2023-04-21 -6,1% Lagfart Kullegärdet 80 Radhus · Sävedalen · Partille 4 930 000 kr 114 m² 4 rum 222 m² tomt 43 200 kr/m² Uteplats 2023-03-17 -4,8% Lagfart Långekärrsvägen 25 Villa · Öjersjö · Partille 6 900 000 kr 137 m² 5 rum 251 m² tomt 50 400 kr/m² 2023-01-27 -3,2% Lagfart Hytterkullen 40 Parhus · Öjersjö · Partille 3 050 000 kr 75 m² 3 rum 189 m² tomt 40 700 kr/m² Uteplats 2023-04-05 +13,8% Lagfart Gullringsvägen 16B Villa · Sävedalen · Partille 7 400 000 kr 109 + 55 m² 6 rum 1 008 m² tomt 67 900 kr/m² 2023-02-24 +/-0% Lagfart Brattåskärrsvägen 62E Radhus · Sävedalen · Partille 4 650 000 kr 105 + 6 m² 5 rum 205 m² tomt 44 300 kr/m² Uteplats 2023-02-09 -3,7% Sista bud Hossabergsvägen 57B Parhus · Öjersjö · Partille 4 910 000 kr 92 m² 4 rum 53 400 kr/m² Uteplats 2023-06-21 Går du i säljtankar? Med vår matchningstjänst kan du gratis hitta en mäklare som är expert på just ditt område och din bostad. -8,5% Lagfart Kullagårdsvägen 5 Villa · Sävedalen · Partille 7 300 000 kr 150 + 89 m² 7 rum 525 m² tomt 48 700 kr/m² Eldstad Uteplats 2023-01-23 — Lagfart Brattåskärrsvägen 29 Villa · Partille kommun · Partille 6 250 000 kr 104 + 72 m² 710 m² tomt 60 100 kr/m² 2023-06-19 — Lagfart Lindbackevägen 26 Villa · Partille kommun · Partille 9 250 000 kr 186 + 45 m² 1 179 m² tomt 49 700 kr/m² 2023-06-19 -1,5% Lagfart Vitsordsvägen 3 Villa · Furulund · Partille 6 400 000 kr 146 + 26 m² 6 rum 534 m² tomt 43 800 kr/m² Eldstad Uteplats 2022-12-21 -4,2% Lagfart Storegården 76 Parhus · Öjersjö · Partille 4 500 000 kr 113 m² 5 rum 207 m² tomt 39 800 kr/m² Balkong 2023-03-10 +2,2% Lagfart Kullegärdet 58 Radhus · Sävedalen · Partille 4 600 000 kr 132 m² 5 rum 283 m² tomt 34 800 kr/m² Eldstad 2023-05-23 +2,2% Lagfart Mellbyvägen 14C Radhus · Mellby · Partille 5 105 000 kr 103 + 18 m² 4 rum 280 m² tomt 49 600 kr/m² 2023-01-23 -2,6% Lagfart Nygårdsvägen 10B Radhus · Lexby · Partille 3 500 000 kr 87 + 43 m² 5 rum 76 m² tomt 40 200 kr/m² Balkong Uteplats 2023-04-14 +45,7% Slutpris Björkåsvägen 12 Villa · Jonsered · Partille 6 100 000 kr 164 + 9 m² 6 rum 1 265 m² tomt 37 200 kr/m² Eldstad 2023-06-08 -6,3% Lagfart Brattåskärrsvägen 62C Radhus · Sävedalen · Partille 4 310 000 kr 105 + 6 m² 5 rum 149 m² tomt 41 000 kr/m² Uteplats 2023-03-30 -9% Lagfart Nygårdsvägen 10E Radhus · Lexby · Partille 3 000 000 kr 87 + 43 m² 4 rum 76 m² tomt 34 500 kr/m² Balkong Uteplats 2023-04-26 — Lagfart Furulundsvägen 5A Parhus · Furulund · Partille 5 000 000 kr 124 m² 4 rum 737 m² tomt 40 300 kr/m² Uteplats 2023-02-09 -5,5% Lagfart Truels väg 9 Villa · Furuskog · Partille 4 700 000 kr 108 + 22 m² 5 rum 465 m² tomt 43 500 kr/m² Balkong 2023-03-29 +0,5% Lagfart Hultvägen 11 Villa · Sävedalen · Partille 5 000 000 kr 93 + 2 m² 3 rum 468 m² tomt 53 800 kr/m² Uteplats 2023-02-10 Cecilia, produktägare Vad tycker du om vår karta? 5 268 slutpriser för bostäder. Läs mer om Partille Slutpris för villor, kedjehus, parhus och radhus i Partille Partille kommun är ett område i Västra Götalands län. De senaste två månaderna har det kommit in 104 slutpriser/lagfarter för villor, kedjehus, parhus och radhus i Partille kommun till Booli. Informationen bygger på lagfarter från Lantmäteriet, mäklarrapporterade slutpriser och sista bud. Mer information om vad slutpriser är finns här . I Partille kommun är snittutropspriset 3 837 900 kr . Det tar 37 dagar i genomsnitt att sälja en bostad och 40 säljare har valt att sänka sitt utropspris i Partille kommun. Du kan även söka på slutpriser för bostäder i Partille kommun eller slutpriser för lägenheter i Partille kommun . Hitta fler slutpriser för villor, kedjehus, parhus och radhus i Orust , slutpriser för villor, kedjehus, parhus och radhus i Sotenäs , slutpriser för villor, kedjehus, parhus och radhus i Stenungsund och slutpriser för villor, kedjehus, parhus och radhus i Härryda . Visar sida 26 av 151 24 25 26 27 28 Föregående sida Nästa sida Mäklare i området Annons Nyproduktion till salu Annons Planerad nyproduktion Tjänster Bostadssök Bostadsvärdering Kunskap Räntekartan Booli Pro Bannerannonsering För mäklare Sälja bostad Mäklare i Stockholm Mäklare i Göteborg Mäklare i Malmö Alla mäklarbyråer Alla mäklare Mäklararvoden Mäklarmatchning Om oss Om Booli Press Jobba här Kontakt Vanliga frågor Integritet Användarvillkor Integritetspolicy Om GDPR Cookies Cookieinställningar Ladda ned Google Play App Store Booli är en bostadssajt och en mäklarguide där du hittar Sveriges största samlade utbud av bostäder till salu, slutpriser och värderar din bostad. Vi är en del av SBAB:s trygga och enkla tjänster för bolån och boendeekonomi. Ansvarig utgivare: Sebastian Wickert. © 2026 Booli Search Technologies AB."
Hytterkullen 16,Parhus,Öjersjö,Partille,no,Lagfart,2023-03-27,2023,3,2860000,3471000.0,-611000.0,-17.6,56.0,,3.0,277.0,51100.0,-17.6,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,"Lagfart Hytterkullen 16 Parhus · Öjersjö · Partille 2 860 000 kr 56 m² 3 rum 277 m² tomt 51 100 kr/m² Uteplats 2023-03-27 -17,6%"
Skuleberget 24,Villa,Furulund,Partille,no,Lagfart,2023-03-23,2023,3,4200000,,,,110.0,8.0,4.0,187.0,38200.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,Lagfart Skuleberget 24 Villa · Furulund · Partille 4 200 000 kr 110 + 8 m² 4 rum 187 m² tomt 38 200 kr/m² 2023-03-23
Barrvägen 9,Radhus,Partille kommun,Partille,no,Lagfart,2023-05-31,2023,5,4750000,,,,124.0,60.0,,174.0,38300.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,Lagfart Barrvägen 9 Radhus · Partille kommun · Partille 4 750 000 kr 124 + 60 m² 174 m² tomt 38 300 kr/m² 2023-05-31
Dammgrens väg 16,Villa,Partille kommun,Partille,no,Lagfart,2023-05-31,2023,5,6100000,5515000.0,585000.0,10.6,106.0,106.0,,728.0,57500.0,10.6,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,"Lagfart Dammgrens väg 16 Villa · Partille kommun · Partille 6 100 000 kr 106 + 106 m² 728 m² tomt 57 500 kr/m² 2023-05-31 +10,6%"
Skolvägen 56,Villa,Sävedalen,Partille,yes,Slutpris,2023-05-29,2023,5,4970000,,,,142.0,,5.0,886.0,35000.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,Slutpris Skolvägen 56 Villa · Sävedalen · Partille 4 970 000 kr 142 m² 5 rum 886 m² tomt 35 000 kr/m² Eldstad 2023-05-29
Hossabergsvägen 59A,Parhus,Öjersjö,Partille,no,Slutpris,2023-05-26,2023,5,5000000,,,,92.0,,4.0,,54300.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,Slutpris Hossabergsvägen 59A Parhus · Öjersjö · Partille 5 000 000 kr 92 m² 4 rum 54 300 kr/m² Uteplats 2023-05-26
Evelina Utbergs väg 18,Kedjehus,Öjersjö,Partille,no,Lagfart,2023-01-13,2023,1,6600000,7135000.0,-535000.0,-7.5,100.0,,4.0,622.0,66000.0,-7.5,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,"Lagfart Evelina Utbergs väg 18 Kedjehus · Öjersjö · Partille 6 600 000 kr 100 m² 4 rum 622 m² tomt 66 000 kr/m² Uteplats 2023-01-13 -7,5%"
Korpåsvägen 14,Radhus,Jonsered,Partille,no,Lagfart,2023-01-19,2023,1,4995000,5544000.0,-549000.0,-9.9,99.0,,4.0,185.0,50500.0,-9.9,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,"Lagfart Korpåsvägen 14 Radhus · Jonsered · Partille 4 995 000 kr 99 m² 4 rum 185 m² tomt 50 500 kr/m² Uteplats 2023-01-19 -9,9%"
Hasselsvängen 16,Parhus,Öjersjö,Partille,no,Sista bud,2023-05-16,2023,5,7200000,8541000.0,-1341000.0,-15.7,126.5,,5.0,,56900.0,-15.7,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,"Sista bud Hasselsvängen 16 Parhus · Öjersjö · Partille 7 200 000 kr 126,5 m² 5 rum 56 900 kr/m² Uteplats 2023-05-16 -15,7%"
Skolängen 13,Radhus,Sävedalen,Partille,yes,Lagfart,2023-04-04,2023,4,5050000,,,,114.0,55.0,6.0,146.0,44300.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,Lagfart Skolängen 13 Radhus · Sävedalen · Partille 5 050 000 kr 114 + 55 m² 6 rum 146 m² tomt 44 300 kr/m² Uteplats 2023-04-04
Hytterkullen 106,Parhus,Öjersjö,Partille,no,Lagfart,2023-02-17,2023,2,4400000,4272000.0,128000.0,3.0,92.0,,4.0,223.0,47800.0,3.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,Lagfart Hytterkullen 106 Parhus · Öjersjö · Partille 4 400 000 kr 92 m² 4 rum 223 m² tomt 47 800 kr/m² Uteplats 2023-02-17 +3%
Ugglumsvägen 25A,Radhus,Sävedalen,Partille,yes,Lagfart,2023-02-10,2023,2,5100000,5307000.0,-207000.0,-3.9,78.0,39.0,5.0,175.0,65400.0,-3.9,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,"Lagfart Ugglumsvägen 25A Radhus · Sävedalen · Partille 5 100 000 kr 78 + 39 m² 5 rum 175 m² tomt 65 400 kr/m² Uteplats 2023-02-10 -3,9%"
Nedre Furuskogsvägen 41A,Villa,Furuskog,Partille,no,Lagfart,2023-02-01,2023,2,6100000,,,,150.0,,6.0,733.0,40700.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,Lagfart Nedre Furuskogsvägen 41A Villa · Furuskog · Partille 6 100 000 kr 150 m² 6 rum 733 m² tomt 40 700 kr/m² 2023-02-01
Byamansvägen 14A,Villa,Partille kommun,Partille,no,Lagfart,2023-05-15,2023,5,5200000,5671000.0,-471000.0,-8.3,92.0,,,491.0,56500.0,-8.3,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,"Lagfart Byamansvägen 14A Villa · Partille kommun · Partille 5 200 000 kr 92 m² 491 m² tomt 56 500 kr/m² 2023-05-15 -8,3%"
Kullegärdet 40,Radhus,Sävedalen,Partille,yes,Lagfart,2023-01-27,2023,1,4725000,,,,114.0,,4.0,152.0,41400.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,Lagfart Kullegärdet 40 Radhus · Sävedalen · Partille 4 725 000 kr 114 m² 4 rum 152 m² tomt 41 400 kr/m² 2023-01-27
Frejavägen 2,Villa,Partille kommun,Partille,no,Lagfart,2023-05-12,2023,5,7300000,,,,137.0,88.0,,653.0,53300.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,Lagfart Frejavägen 2 Villa · Partille kommun · Partille 7 300 000 kr 137 + 88 m² 653 m² tomt 53 300 kr/m² 2023-05-12
Södra Sotenäsvägen 84,Villa,Sävedalen,Partille,yes,Slutpris,2023-05-05,2023,5,7800000,,,,118.0,92.0,5.0,867.0,66100.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,Slutpris Södra Sotenäsvägen 84 Villa · Sävedalen · Partille 7 800 000 kr 118 + 92 m² 5 rum 867 m² tomt 66 100 kr/m² Eldstad 2023-05-05
Rådjursstigen 16A,Villa,Öjersjö,Partille,no,Lagfart,2023-04-14,2023,4,7114000,8205000.0,-1091000.0,-13.3,116.0,20.0,4.0,832.0,61300.0,-13.3,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,"Lagfart Rådjursstigen 16A Villa · Öjersjö · Partille 7 114 000 kr 116 + 20 m² 4 rum 832 m² tomt 61 300 kr/m² Eldstad 2023-04-14 -13,3%"
Ensittarevägen 21,Villa,Furuskog,Partille,no,Lagfart,2023-04-14,2023,4,5200000,5306000.0,-106000.0,-2.0,163.0,,7.0,600.0,31900.0,-2.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,Lagfart Ensittarevägen 21 Villa · Furuskog · Partille 5 200 000 kr 163 m² 7 rum 600 m² tomt 31 900 kr/m² Uteplats 2023-04-14 -2%
Hossabergsvägen 69A,Parhus,Öjersjö,Partille,no,Slutpris,2023-05-02,2023,5,4850000,5255000.0,-405000.0,-7.7,92.0,,4.0,,52700.0,-7.7,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,"Slutpris Hossabergsvägen 69A Parhus · Öjersjö · Partille 4 850 000 kr 92 m² 4 rum 52 700 kr/m² Uteplats 2023-05-02 -7,7%"
Växthusgränd 16,Radhus,Sävedalen,Partille,yes,Lagfart,2023-02-21,2023,2,6000000,,,,137.0,10.0,4.0,200.0,43800.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,Lagfart Växthusgränd 16 Radhus · Sävedalen · Partille 6 000 000 kr 137 + 10 m² 4 rum 200 m² tomt 43 800 kr/m² 2023-02-21
Riddar Tures väg 30,Villa,Mellby,Partille,no,Lagfart,2023-02-08,2023,2,6900000,7675000.0,-775000.0,-10.1,222.0,,9.0,1053.0,31100.0,-10.1,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,"Lagfart Riddar Tures väg 30 Villa · Mellby · Partille 6 900 000 kr 222 m² 9 rum 1 053 m² tomt 31 100 kr/m² Eldstad 2023-02-08 -10,1%"
Goalovsvägen 24,Kedjehus,Övre Kåbäcken,Partille,no,Lagfart,2023-01-12,2023,1,4650000,5121000.0,-471000.0,-9.2,113.0,22.0,5.0,399.0,41200.0,-9.2,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,"Lagfart Goalovsvägen 24 Kedjehus · Övre Kåbäcken · Partille 4 650 000 kr 113 + 22 m² 5 rum 399 m² tomt 41 200 kr/m² Uteplats 2023-01-12 -9,2%"
Eriksvägen 28,Villa,Sävedalen,Partille,yes,Lagfart,2023-02-23,2023,2,5900000,,,,153.0,68.0,6.0,785.0,38600.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,Lagfart Eriksvägen 28 Villa · Sävedalen · Partille 5 900 000 kr 153 + 68 m² 6 rum 785 m² tomt 38 600 kr/m² 2023-02-23
Andra Villavägen 2,Villa,Partille kommun,Partille,no,Lagfart,2023-05-02,2023,5,5650000,,,,84.0,84.0,,735.0,67300.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,Lagfart Andra Villavägen 2 Villa · Partille kommun · Partille 5 650 000 kr 84 + 84 m² 735 m² tomt 67 300 kr/m² 2023-05-02
Älgstigen 9,Villa,Öjersjö,Partille,no,Lagfart,2023-03-24,2023,3,6250000,7669000.0,-1419000.0,-18.5,151.0,40.0,6.0,841.0,41400.0,-18.5,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,"Lagfart Älgstigen 9 Villa · Öjersjö · Partille 6 250 000 kr 151 + 40 m² 6 rum 841 m² tomt 41 400 kr/m² 2023-03-24 -18,5%"
Storskiftesvägen 13,Villa,Furuskog,Partille,no,Lagfart,2023-01-17,2023,1,5685000,,,,200.0,42.0,6.0,1820.0,28400.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,Lagfart Storskiftesvägen 13 Villa · Furuskog · Partille 5 685 000 kr 200 + 42 m² 6 rum 1 820 m² tomt 28 400 kr/m² Balkong Eldstad Uteplats 2023-01-17
Skymningsbacken 9,Villa,Partille kommun,Partille,no,Slutpris,2023-04-25,2023,4,7850000,,,,209.0,51.0,6.0,924.0,37600.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=27,Slutpris Skymningsbacken 9 Villa · Partille kommun · Partille 7 850 000 kr 209 + 51 m² 6 rum 924 m² tomt 37 600 kr/m² 2023-04-25
